"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","1","H","2","A","24.0","1.740","1.740","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","25.0","1.750","1.750","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","26.0","1.760","1.760","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","27.0","1.770","1.770","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","28.0","1.780","1.780","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","29.0","1.790","1.790","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","30.0","1.800","1.800","70.66","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","31.0","1.810","1.810","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","32.0","1.820","1.820","70.66","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","33.0","1.830","1.830","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","34.0","1.840","1.840","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","35.0","1.850","1.850","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","36.0","1.860","1.860","77.08","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","37.0","1.870","1.870","77.08","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","38.0","1.880","1.880","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","39.0","1.890","1.890","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","40.0","1.900","1.900","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","41.0","1.910","1.910","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","42.0","1.920","1.920","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","43.0","1.930","1.930","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","44.0","1.940","1.940","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","45.0","1.950","1.950","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","46.0","1.960","1.960","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","47.0","1.970","1.970","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","48.0","1.980","1.980","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","49.0","1.990","1.990","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","50.0","2.000","2.000","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","51.0","2.010","2.010","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","52.0","2.020","2.020","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","53.0","2.030","2.030","70.66","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","54.0","2.040","2.040","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","55.0","2.050","2.050","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","56.0","2.060","2.060","69.37","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","57.0","2.070","2.070","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","58.0","2.080","2.080","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","59.0","2.090","2.090","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","60.0","2.100","2.100","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","61.0","2.110","2.110","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","62.0","2.120","2.120","71.94","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","63.0","2.130","2.130","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","64.0","2.140","2.140","73.23","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","65.0","2.150","2.150","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","66.0","2.160","2.160","75.80","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","67.0","2.170","2.170","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","68.0","2.180","2.180","74.51","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","69.0","2.190","2.190","70.66","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","70.0","2.200","2.200","68.09","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","71.0","2.210","2.210","66.81","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","72.0","2.220","2.220","65.52","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","73.0","2.230","2.230","62.95","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","74.0","2.240","2.240","59.10","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","75.0","2.250","2.250","60.38","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","76.0","2.260","2.260","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","77.0","2.270","2.270","65.52","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","78.0","2.280","2.280","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","79.0","2.290","2.290","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","80.0","2.300","2.300","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","81.0","2.310","2.310","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","82.0","2.320","2.320","65.52","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","83.0","2.330","2.330","61.67","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","84.0","2.340","2.340","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","85.0","2.350","2.350","64.24","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","86.0","2.360","2.360","62.95","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","87.0","2.370","2.370","62.95","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","88.0","2.380","2.380","59.10","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","F","1","H","2","A","89.0","2.390","2.390","57.81","2016-02-16 19:51:57","MS2K-121","SHMSL","SHLF7638041","95487171","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","76.0","2.260","2.412","54.81","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","78.0","2.280","2.432","45.39","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","80.0","2.300","2.452","56.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","82.0","2.320","2.472","53.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","84.0","2.340","2.492","56.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","86.0","2.360","2.512","54.39","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","88.0","2.380","2.532","55.24","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","90.0","2.400","2.552","54.81","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","92.0","2.420","2.572","54.39","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","94.0","2.440","2.592","53.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","96.0","2.460","2.612","57.81","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","98.0","2.480","2.632","59.95","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","100.0","2.500","2.652","61.24","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","102.0","2.520","2.672","36.83","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","104.0","2.540","2.692","60.38","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","106.0","2.560","2.712","56.96","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","108.0","2.580","2.732","59.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","110.0","2.600","2.752","59.10","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","112.0","2.620","2.772","60.38","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","114.0","2.640","2.792","60.81","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","116.0","2.660","2.812","59.53","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","118.0","2.680","2.832","58.24","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","120.0","2.700","2.852","62.95","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","122.0","2.720","2.872","62.95","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","124.0","2.740","2.892","67.66","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","126.0","2.760","2.912","67.23","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","128.0","2.780","2.932","68.52","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","130.0","2.800","2.952","70.66","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","132.0","2.820","2.972","74.94","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","134.0","2.840","2.992","74.51","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","136.0","2.860","3.012","71.94","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","138.0","2.880","3.032","76.23","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","140.0","2.900","3.052","78.80","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","142.0","2.920","3.072","74.94","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","144.0","2.940","3.092","74.94","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","2","A","146.0","2.960","3.112","61.24","2016-02-13 20:04:53","MS2K-121","SHMSL","SHLF7626381","95247521","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","2.0","3.020","3.172","91.22","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","4.0","3.040","3.192","64.24","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","6.0","3.060","3.212","60.38","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","8.0","3.080","3.232","66.81","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","10.0","3.100","3.252","98.92","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","12.0","3.120","3.272","41.11","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","14.0","3.140","3.292","38.11","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","16.0","3.160","3.312","40.25","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","18.0","3.180","3.332","43.68","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","20.0","3.200","3.352","44.97","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","22.0","3.220","3.372","41.97","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","24.0","3.240","3.392","44.97","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","26.0","3.260","3.412","47.53","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","28.0","3.280","3.432","46.68","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","30.0","3.300","3.452","49.68","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","32.0","3.320","3.472","48.82","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","34.0","3.340","3.492","50.96","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","36.0","3.360","3.512","52.67","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","38.0","3.380","3.532","52.67","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","40.0","3.400","3.552","54.39","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","42.0","3.420","3.572","59.10","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","44.0","3.440","3.592","59.53","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","46.0","3.460","3.612","58.24","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","48.0","3.480","3.632","59.95","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","50.0","3.500","3.652","59.10","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","52.0","3.520","3.672","58.24","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","54.0","3.540","3.692","60.38","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","56.0","3.560","3.712","62.95","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","58.0","3.580","3.732","42.82","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","60.0","3.600","3.752","68.95","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","62.0","3.620","3.772","70.66","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","64.0","3.640","3.792","71.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","66.0","3.660","3.812","70.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","68.0","3.680","3.832","70.66","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","70.0","3.700","3.852","71.09","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","72.0","3.720","3.872","72.80","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","74.0","3.740","3.892","69.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","76.0","3.760","3.912","68.95","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","78.0","3.780","3.932","66.81","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","80.0","3.800","3.952","66.38","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","82.0","3.820","3.972","65.52","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","84.0","3.840","3.992","62.09","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","86.0","3.860","4.012","60.38","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","88.0","3.880","4.032","65.52","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","90.0","3.900","4.052","64.24","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","92.0","3.920","4.072","68.95","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","94.0","3.940","4.092","67.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","96.0","3.960","4.112","70.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","98.0","3.980","4.132","71.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","100.0","4.000","4.152","70.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","102.0","4.020","4.172","71.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","104.0","4.040","4.192","74.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","106.0","4.060","4.212","77.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","108.0","4.080","4.232","77.08","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","110.0","4.100","4.252","74.51","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","112.0","4.120","4.272","82.22","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","114.0","4.140","4.292","82.22","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","116.0","4.160","4.312","78.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","118.0","4.180","4.332","74.94","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","120.0","4.200","4.352","75.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","122.0","4.220","4.372","67.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","124.0","4.240","4.392","70.66","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","126.0","4.260","4.412","73.23","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","128.0","4.280","4.432","72.37","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","130.0","4.300","4.452","76.66","2016-02-13 20:16:23","MS2K-121","SHMSL","SHLF7626411","95251911","Auto-Log Split Section"
