"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Reflectance L*","Reflectance a*","Reflectance b*","Tristimulus X","Tristimulus Y","Tristimulus Z","Normalized spectral data link","Unnormalized spectral data link","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","1","H","1","A","128.0","1.280","1.280","44.88","1.98","4.69","14.02","14.46","13.53","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","129.0","1.290","1.290","46.4","1.91","4.58","15.08","15.57","14.67","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","130.0","1.300","1.300","46.04","2.16","3.09","14.86","15.3","15.04","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","131.0","1.310","1.310","43.61","1.95","4.42","13.17","13.57","12.77","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","132.0","1.320","1.320","44.41","2.02","4.63","13.71","14.12","13.23","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","133.0","1.330","1.330","44.17","1.87","4.71","13.52","13.96","13.04","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","134.0","1.340","1.340","44.22","1.91","4.61","13.56","13.99","13.11","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","135.0","1.350","1.350","43.32","1.8","4.55","12.95","13.37","12.52","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","136.0","1.360","1.360","44.36","1.96","4.98","13.67","14.09","13.06","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","137.0","1.370","1.370","44.5","1.8","4.89","13.73","14.19","13.19","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","138.0","1.380","1.380","42.96","1.81","4.33","12.72","13.13","12.38","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","139.0","1.390","1.390","43.81","1.92","4.73","13.29","13.71","12.79","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","140.0","1.400","1.400","43.98","1.75","4.31","13.38","13.82","13.06","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","141.0","1.410","1.410","44.22","1.79","3.9","13.54","13.99","13.4","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","142.0","1.420","1.420","43.61","1.84","4.22","13.15","13.57","12.85","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","143.0","1.430","1.430","43.56","1.85","3.75","13.12","13.54","13","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","144.0","1.440","1.440","43.6","1.79","4.08","13.13","13.56","12.9","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","145.0","1.450","1.450","42.18","1.57","4.37","12.19","12.61","11.85","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","146.0","1.460","1.460","42.78","1.7","4.05","12.59","13.01","12.36","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","147.0","1.470","1.470","42.68","1.99","5.62","12.57","12.94","11.71","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","148.0","1.480","1.480","41.08","1.8","5.17","11.55","11.91","10.88","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","149.0","1.490","1.490","39.66","1.27","3.43","10.64","11.05","10.63","","","2016-02-16 19:43:50","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95486571","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","4.8","0.048","0.048","45.07","5.01","9.86","14.64","14.59","11.67","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","5.0","0.050","0.050","44.65","5.01","10.56","14.35","14.29","11.15","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","5.2","0.052","0.052","45.09","4.98","9.73","14.65","14.61","11.73","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","5.4","0.054","0.054","45.42","4.99","9.37","14.89","14.85","12.07","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","5.6","0.056","0.056","45.05","5.06","10.28","14.64","14.58","11.5","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","5.8","0.058","0.058","44.89","5.05","10.55","14.53","14.47","11.31","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","6.0","0.060","0.060","44.6","5.02","10.43","14.32","14.26","11.17","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","6.2","0.062","0.062","45.2","5.19","10.56","14.76","14.68","11.49","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","6.4","0.064","0.064","46.06","5.32","10.82","15.41","15.31","11.94","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","6.6","0.066","0.066","45.52","5.21","10.76","15","14.92","11.62","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","6.8","0.068","0.068","45.52","5.23","10.88","15","14.92","11.58","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","7.0","0.070","0.070","44.78","5.27","11.3","14.48","14.39","10.97","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","7.2","0.072","0.072","45.36","5.05","10.44","14.86","14.8","11.64","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","7.4","0.074","0.074","45.34","4.88","9.29","14.82","14.79","12.05","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","7.6","0.076","0.076","44.05","4.89","10.03","13.91","13.87","10.97","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","7.8","0.078","0.078","43.77","4.83","10.45","13.71","13.68","10.66","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","8.0","0.080","0.080","45.93","4.64","9.14","15.2","15.22","12.49","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","8.2","0.082","0.082","46.52","4.8","9.19","15.66","15.66","12.87","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","8.4","0.084","0.084","46.14","5.04","10.04","15.42","15.37","12.29","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","8.6","0.086","0.086","45.08","5.09","10.72","14.66","14.6","11.36","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","8.8","0.088","0.088","44.37","5.1","11.12","14.17","14.09","10.78","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","9.0","0.090","0.090","44.34","4.9","10.3","14.12","14.08","11.06","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","9.2","0.092","0.092","44.04","4.28","8.46","13.81","13.87","11.53","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","9.4","0.094","0.094","42.77","4.03","8.26","12.93","13","10.82","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","9.6","0.096","0.096","41.84","4.08","8.62","12.34","12.4","10.15","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","9.8","0.098","0.098","41.42","4.17","8.97","12.09","12.13","9.79","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","10.0","0.100","0.100","43.24","4.42","9.48","13.3","13.32","10.68","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","10.2","0.102","0.102","43.77","4.68","10.05","13.69","13.68","10.8","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","10.4","0.104","0.104","44.09","4.95","10.69","13.95","13.9","10.77","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","10.6","0.106","0.106","44.54","5.3","11.76","14.32","14.21","10.66","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","10.8","0.108","0.108","45.1","5.41","11.91","14.73","14.61","10.95","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","11.0","0.110","0.110","45.44","5.38","11.71","14.97","14.86","11.23","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","11.2","0.112","0.112","45.56","5.26","11.08","15.03","14.94","11.53","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","11.4","0.114","0.114","44.79","5.4","11.92","14.51","14.39","10.76","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","11.6","0.116","0.116","44.65","5.43","12.07","14.42","14.3","10.63","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","11.8","0.118","0.118","44.62","5.48","12.27","14.4","14.27","10.53","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","12.0","0.120","0.120","44.77","5.39","12.22","14.5","14.38","10.64","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","12.2","0.122","0.122","45.06","5.37","11.72","14.7","14.59","10.99","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","12.4","0.124","0.124","45.11","5.26","11.49","14.72","14.62","11.11","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","12.6","0.126","0.126","44.54","5.01","11.06","14.27","14.21","10.91","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","12.8","0.128","0.128","44.24","4.68","10.45","14.01","14.01","10.94","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","13.0","0.130","0.130","44.4","4.62","10.28","14.11","14.12","11.1","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","13.2","0.132","0.132","44.4","4.81","10.39","14.14","14.11","11.06","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","13.4","0.134","0.134","44.72","5.25","11.55","14.44","14.34","10.85","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","13.6","0.136","0.136","45.05","5.52","12.21","14.71","14.58","10.81","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","13.8","0.138","0.138","45.22","5.45","12.05","14.82","14.7","10.97","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","14.0","0.140","0.140","45.22","5.48","12.18","14.82","14.7","10.92","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","14.2","0.142","0.142","45.3","5.39","12.23","14.87","14.76","10.96","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","14.4","0.144","0.144","44.98","5.6","12.58","14.67","14.53","10.64","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","14.6","0.146","0.146","45.29","5.7","12.67","14.91","14.75","10.8","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","14.8","0.148","0.148","45.68","5.58","12.67","15.18","15.04","11.03","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","15.0","0.150","0.150","45.88","5.46","11.82","15.3","15.18","11.46","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","15.2","0.152","0.152","45.94","5.23","11.59","15.3","15.23","11.59","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","15.4","0.154","0.154","45.95","5.29","11.89","15.32","15.24","11.48","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","15.6","0.156","0.156","46.4","5.13","11.55","15.62","15.57","11.89","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","15.8","0.158","0.158","46.77","4.8","10.4","15.84","15.85","12.57","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","16.0","0.160","0.160","45.99","4.8","10.38","15.26","15.26","12.06","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","16.2","0.162","0.162","45.4","5.08","11.18","14.89","14.83","11.4","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","16.4","0.164","0.164","44.55","5.2","11.55","14.31","14.22","10.74","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","16.6","0.166","0.166","44.42","5.19","11.49","14.22","14.13","10.69","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","16.8","0.168","0.168","44.74","5.07","11","14.42","14.36","11.05","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","17.0","0.170","0.170","44.69","5.07","11.1","14.38","14.32","10.98","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","17.2","0.172","0.172","44.46","5.17","11.07","14.24","14.16","10.85","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","17.4","0.174","0.174","44.41","5.16","11.63","14.2","14.12","10.63","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","17.6","0.176","0.176","44.61","5.38","12.14","14.38","14.26","10.58","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","17.8","0.178","0.178","44.6","5.56","12.67","14.4","14.25","10.38","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
